FIPS,COUNTY,STATE,STABRV,PROVIDERS,PRESCRIBERS,TOTPOP,FEMPOP,RPRAFEM,FERTRATE,BIRTHS_EST,RATIO,REQPROV,COVERAGE,GAP
08081,Moffat County,Colorado,CO,0,0,13240,6530,2465,52.6,130,0.00,1,0.00,1
08083,Montezuma County,Colorado,CO,0,0,25916,12961,4173,52.6,219,0.00,1,0.00,1
08085,Montrose County,Colorado,CO,0,0,42328,21135,6484,52.6,341,0.00,2,0.00,2
08087,Morgan County,Colorado,CO,0,0,28868,13980,5188,52.6,273,0.00,1,0.00,1
08089,Otero County,Colorado,CO,0,0,18665,9545,3530,52.6,186,0.00,1,0.00,1
08091,Ouray County,Colorado,CO,0,0,4850,2405,611,52.6,32,0.00,0,0,0
08093,Park County,Colorado,CO,2,0,17384,8215,2343,52.6,123,0.00,1,2.00,-1
08095,Phillips County,Colorado,CO,0,0,4497,2212,570,52.6,30,0.00,0,0,0
08097,Pitkin County,Colorado,CO,1,1,17471,8133,3022,52.6,159,0.00,1,1.00,0
08099,Prowers County,Colorado,CO,0,0,11966,5871,2054,52.6,108,0.00,1,0.00,1
08101,Pueblo County,Colorado,CO,1,0,169622,84600,31891,52.08,1661,0.00,8,0.13,7
08103,Rio Blanco County,Colorado,CO,0,0,6495,3154,1203,52.6,63,0.00,0,0,0
08105,Rio Grande County,Colorado,CO,0,0,11476,5413,1947,52.6,102,0.00,1,0.00,1
08107,Routt County,Colorado,CO,0,0,24899,11927,4547,52.6,239,0.00,1,0.00,1
08109,Saguache County,Colorado,CO,1,0,6369,3146,907,52.6,48,0.00,0,0,-1
08111,San Juan County,Colorado,CO,0,0,698,321,105,52.6,6,0.00,0,0,0
08113,San Miguel County,Colorado,CO,0,0,8084,3699,1604,52.6,84,0.00,0,0,0
08115,Sedgwick County,Colorado,CO,0,0,2459,1160,331,52.6,17,0.00,0,0,0
08117,Summit County,Colorado,CO,0,0,31042,14256,6470,52.6,340,0.00,2,0.00,2
08119,Teller County,Colorado,CO,3,0,24607,12090,3448,52.6,181,0.00,1,3.00,-2
08121,Washington County,Colorado,CO,0,0,4834,2261,798,52.6,42,0.00,0,0,0
08123,Weld County,Colorado,CO,6,0,340036,158768,71106,63.85,4540,0.00,23,0.26,17
08125,Yuma County,Colorado,CO,0,0,9944,4885,1666,52.6,88,0.00,0,0,0
09001,Fairfield County,Connecticut,CT,10,0,959768,487998,179981,56.87,10236,0.00,51,0.20,41
09003,Hartford County,Connecticut,CT,19,4,896854,459671,172889,52.29,9040,0.00,45,0.42,26
09005,Litchfield County,Connecticut,CT,4,0,185000,92805,29624,50.97,1510,0.00,8,0.50,4
09007,Middlesex County,Connecticut,CT,11,1,164759,83663,28882,47.71,1378,0.00,7,1.57,-4
09009,New Haven County,Connecticut,CT,19,1,863700,445841,170834,51.09,8728,0.00,44,0.43,25
09011,New London County,Connecticut,CT,8,1,268805,133617,48504,52.37,2540,0.00,13,0.62,5
09013,Tolland County,Connecticut,CT,7,0,150293,74445,32505,36.39,1183,0.00,6,1.17,-1
09015,Windham County,Connecticut,CT,2,0,116418,58430,21727,48.51,1054,0.00,5,0.40,3
10001,Kent County,Delaware,DE,2,0,184149,92943,36534,56.69,2071,0.00,10,0.20,8
10003,New Castle County,Delaware,DE,7,2,571708,291400,114409,53.23,6090,0.00,30,0.23,23
10005,Sussex County,Delaware,DE,2,0,247527,120330,34654,66.98,2321,0.00,12,0.17,10
11001,District of Columbia,District of Columbia,DC,24,2,670050,357664,177738,48.72,8659,0.00,43,0.56,19
12001,Alachua County,Florida,FL,2,3,279238,142725,70700,36.51,2581,0.00,13,0.15,11
12003,Baker County,Florida,FL,0,0,28003,13025,4868,63.19,308,0.00,2,0.00,2
12005,Bay County,Florida,FL,1,0,179168,90835,32197,65.29,2102,0.00,11,0.09,10
12007,Bradford County,Florida,FL,0,1,27928,12316,4301,63.19,272,0.00,1,0.00,1
12009,Brevard County,Florida,FL,6,0,616628,305711,99029,51.16,5066,0.00,25,0.24,19
12011,Broward County,Florida,FL,23,2,1930983,986359,365435,55.58,20311,0.00,102,0.23,79
12013,Calhoun County,Florida,FL,1,0,13863,6199,1994,63.19,126,0.00,1,1.00,0
12015,Charlotte County,Florida,FL,1,0,194843,94156,21046,52.55,1106,0.00,6,0.17,5
12017,Citrus County,Florida,FL,0,0,158083,77667,19373,53.48,1036,0.00,5,0.00,5
12019,Clay County,Florida,FL,1,1,222361,109315,41776,53.19,2222,0.00,11,0.09,10
12021,Collier County,Florida,FL,1,0,385980,188254,52654,60.98,3211,0.00,16,0.06,15
12023,Columbia County,Florida,FL,0,1,69265,33188,11282,63.19,713,0.00,4,0.00,4
12027,DeSoto County,Florida,FL,0,0,34027,14747,4899,63.19,310,0.00,2,0.00,2
12029,Dixie County,Florida,FL,0,0,16701,7309,2255,63.19,142,0.00,1,0.00,1
12031,Duval County,Florida,FL,8,2,999935,504380,208377,60.51,12609,0.00,63,0.13,55
12033,Escambia County,Florida,FL,3,0,322390,160620,63347,59.99,3800,0.00,19,0.16,16
12035,Flagler County,Florida,FL,0,0,113888,59061,15974,63.19,1009,0.00,5,0.00,5
12037,Franklin County,Florida,FL,0,0,12232,5315,1461,63.19,92,0.00,0,0,0
12039,Gadsden County,Florida,FL,0,0,44233,23264,8502,63.19,537,0.00,3,0.00,3
12041,Gilchrist County,Florida,FL,0,0,17759,8502,2720,63.19,172,0.00,1,0.00,1
12043,Glades County,Florida,FL,0,0,12183,5450,1570,63.19,99,0.00,0,0,0
12045,Gulf County,Florida,FL,1,0,15205,6457,1895,63.19,120,0.00,1,1.00,0
12047,Hamilton County,Florida,FL,0,0,13973,5683,1830,63.19,116,0.00,1,0.00,1
12049,Hardee County,Florida,FL,0,0,25632,11870,4238,63.19,268,0.00,1,0.00,1
12051,Hendry County,Florida,FL,0,0,39439,18482,7036,63.19,445,0.00,2,0.00,2
12053,Hernando County,Florida,FL,0,0,200638,98947,31932,50.7,1619,0.00,8,0.00,8
12055,Highlands County,Florida,FL,0,0,101174,51591,13635,63.19,862,0.00,4,0.00,4
12057,Hillsborough County,Florida,FL,15,2,1478194,734001,307778,55.82,17180,0.00,86,0.17,71
12059,Holmes County,Florida,FL,0,0,19622,8928,2887,63.19,182,0.00,1,0.00,1
12061,Indian River County,Florida,FL,1,1,163662,81321,21800,57.11,1245,0.00,6,0.17,5
12063,Jackson County,Florida,FL,0,0,48067,21631,7309,63.19,462,0.00,2,0.00,2
12065,Jefferson County,Florida,FL,1,0,14405,6781,1874,63.19,118,0.00,1,1.00,0
12067,Lafayette County,Florida,FL,0,0,8343,3195,1276,63.19,81,0.00,0,0,0
12069,Lake County,Florida,FL,4,0,395804,192407,64234,54.13,3477,0.00,17,0.24,13
12071,Lee County,Florida,FL,2,0,787976,381880,121563,59.44,7226,0.00,36,0.06,34
12073,Leon County,Florida,FL,4,0,292817,152748,76476,36.36,2781,0.00,14,0.29,10
12075,Levy County,Florida,FL,0,0,42392,21655,6629,63.19,419,0.00,2,0.00,2
12077,Liberty County,Florida,FL,0,0,7987,3445,1361,63.19,86,0.00,0,0,0
12079,Madison County,Florida,FL,1,0,18051,8240,2758,63.19,174,0.00,1,1.00,0
12081,Manatee County,Florida,FL,2,0,412703,203076,62815,57.41,3606,0.00,18,0.11,16
12083,Marion County,Florida,FL,1,0,385915,191829,60904,58.58,3568,0.00,18,0.06,17
12085,Martin County,Florida,FL,0,0,159942,79766,20719,60.62,1256,0.00,6,0.00,6
12086,Miami-Dade County,Florida,FL,13,3,2662777,1374001,507329,55.43,28121,0.00,141,0.09,128
12087,Monroe County,Florida,FL,0,0,82244,39262,12745,63.19,805,0.00,4,0.00,4
12089,Nassau County,Florida,FL,1,0,88492,44510,14056,63.19,888,0.00,4,0.25,3
12091,Okaloosa County,Florida,FL,0,0,213255,102476,40255,66.9,2693,0.00,13,0.00,13
12093,Okeechobee County,Florida,FL,0,0,39716,18287,6323,63.19,400,0.00,2,0.00,2
12095,Orange County,Florida,FL,18,1,1422746,715303,318138,50.48,16060,0.00,80,0.23,62
12097,Osceola County,Florida,FL,3,0,403282,191780,84677,55.6,4708,0.00,24,0.13,21
12099,Palm Beach County,Florida,FL,11,3,1497987,759188,252123,57.5,14497,0.00,72,0.15,61
12101,Pasco County,Florida,FL,4,0,584067,282098,101860,52.1,5307,0.00,27,0.15,23
12103,Pinellas County,Florida,FL,5,2,956615,495517,156503,47.05,7363,0.00,37,0.14,32
12105,Polk County,Florida,FL,5,0,753520,361902,142940,59.33,8481,0.00,42,0.12,37
12107,Putnam County,Florida,FL,1,1,73147,36766,11542,63.19,729,0.00,4,0.25,3
12109,St. Johns County,Florida,FL,5,2,292466,135687,49954,47.46,2371,0.00,12,0.42,7
12111,St. Lucie County,Florida,FL,0,1,343579,165216,56817,59.23,3365,0.00,17,0.00,17
12113,Santa Rosa County,Florida,FL,3,0,193998,89735,34699,58.94,2045,0.00,10,0.30,7
12115,Sarasota County,Florida,FL,1,0,447057,223511,56272,51.57,2902,0.00,15,0.07,14
12117,Seminole County,Florida,FL,11,0,470093,240140,95069,47.69,4534,0.00,23,0.48,12
12119,Sumter County,Florida,FL,0,0,127335,64011,7934,63.19,501,0.00,3,0.00,3
12121,Suwannee County,Florida,FL,0,0,43514,20894,6888,63.19,435,0.00,2,0.00,2
12123,Taylor County,Florida,FL,1,0,21762,9649,3169,63.19,200,0.00,1,1.00,0
12125,Union County,Florida,FL,0,1,16141,5566,2103,63.19,133,0.00,1,0.00,1
12127,Volusia County,Florida,FL,4,0,564412,279927,92492,53.01,4903,0.00,25,0.16,21
12129,Wakulla County,Florida,FL,1,0,33144,14958,5285,63.19,334,0.00,2,0.50,1
12131,Walton County,Florida,FL,0,0,73456,36204,11299,63.19,714,0.00,4,0.00,4
12133,Washington County,Florida,FL,0,0,24906,11295,3755,63.19,237,0.00,1,0.00,1
13001,Appling County,Georgia,GA,0,0,18509,9050,3125,59.24,185,0.00,1,0.00,1
13003,Atkinson County,Georgia,GA,0,0,8269,4134,1795,59.24,106,0.00,1,0.00,1
13005,Bacon County,Georgia,GA,0,0,11163,5666,2127,59.24,126,0.00,1,0.00,1
13007,Baker County,Georgia,GA,0,0,2928,1466,465,59.24,28,0.00,0,0,0
13009,Baldwin County,Georgia,GA,0,0,43876,21663,9561,59.24,566,0.00,3,0.00,3
13011,Banks County,Georgia,GA,0,0,18061,8940,3211,59.24,190,0.00,1,0.00,1
13013,Barrow County,Georgia,GA,0,0,82138,41676,16880,59.24,1000,0.00,5,0.00,5
13015,Bartow County,Georgia,GA,2,0,110843,54169,21775,60.94,1327,0.00,7,0.29,5
13017,Ben Hill County,Georgia,GA,0,0,17237,9074,3206,59.24,190,0.00,1,0.00,1
13019,Berrien County,Georgia,GA,0,0,18195,9206,3254,59.24,193,0.00,1,0.00,1
13021,Bibb County,Georgia,GA,1,0,156762,83034,33114,63.24,2094,0.00,10,0.10,9
13023,Bleckley County,Georgia,GA,0,0,12562,6697,2779,59.24,165,0.00,1,0.00,1
13025,Brantley County,Georgia,GA,0,0,18072,9119,3031,59.24,180,0.00,1,0.00,1
13027,Brooks County,Georgia,GA,1,0,16254,8409,2826,59.24,167,0.00,1,1.00,0
13029,Bryan County,Georgia,GA,0,1,43278,21687,9195,59.24,545,0.00,3,0.00,3
13031,Bulloch County,Georgia,GA,0,0,79635,40692,20351,59.24,1206,0.00,6,0.00,6
13033,Burke County,Georgia,GA,0,0,24231,12812,4557,59.24,270,0.00,1,0.00,1
13035,Butts County,Georgia,GA,0,0,24950,11550,4216,59.24,250,0.00,1,0.00,1
13037,Calhoun County,Georgia,GA,0,0,5668,2198,755,59.24,45,0.00,0,0,0
13039,Camden County,Georgia,GA,0,0,54256,26122,10209,59.24,605,0.00,3,0.00,3
13043,Candler County,Georgia,GA,0,0,10885,5587,1866,59.24,111,0.00,1,0.00,1
13045,Carroll County,Georgia,GA,0,0,121968,60718,26531,59.82,1587,0.00,8,0.00,8
13047,Catoosa County,Georgia,GA,1,0,67579,34784,12581,59.24,745,0.00,4,0.25,3
13049,Charlton County,Georgia,GA,0,0,12416,5136,1666,59.24,99,0.00,0,0,0
13051,Chatham County,Georgia,GA,7,1,296329,152612,64614,56.32,3639,0.00,18,0.39,11
13053,Chattahoochee County,Georgia,GA,0,0,9533,3280,1683,59.24,100,0.00,1,0.00,1
13055,Chattooga County,Georgia,GA,0,0,24898,12080,3969,59.24,235,0.00,1,0.00,1
13057,Cherokee County,Georgia,GA,6,0,274615,132491,52250,53.74,2808,0.00,14,0.43,8
13059,Clarke County,Georgia,GA,1,0,128711,66997,37268,37.83,1410,0.00,7,0.14,6
13061,Clay County,Georgia,GA,0,0,2883,1460,467,59.24,28,0.00,0,0,0
13063,Clayton County,Georgia,GA,0,0,297100,156294,68043,50.54,3439,0.00,17,0.00,17
13065,Clinch County,Georgia,GA,0,0,6737,3398,1557,59.24,92,0.00,0,0,0
13067,Cobb County,Georgia,GA,13,1,766802,391157,162325,54.98,8925,0.00,45,0.29,32
13069,Coffee County,Georgia,GA,0,0,43048,20747,7957,59.24,471,0.00,2,0.00,2
13071,Colquitt County,Georgia,GA,0,0,45800,22835,8861,59.24,525,0.00,3,0.00,3
13073,Columbia County,Georgia,GA,0,1,159639,78470,32520,55.04,1790,0.00,9,0.00,9
13075,Cook County,Georgia,GA,0,0,17188,8821,3358,59.24,199,0.00,1,0.00,1
13077,Coweta County,Georgia,GA,1,0,149956,74227,29505,55.31,1632,0.00,8,0.13,7
13079,Crawford County,Georgia,GA,0,0,12159,5827,1901,59.24,113,0.00,1,0.00,1
13081,Crisp County,Georgia,GA,0,0,20524,10460,3904,59.24,231,0.00,1,0.00,1
13083,Dade County,Georgia,GA,0,0,16313,8195,3081,59.24,183,0.00,1,0.00,1
13085,Dawson County,Georgia,GA,2,0,26202,12806,4312,59.24,255,0.00,1,2.00,-1
13087,Decatur County,Georgia,GA,0,0,29020,15135,5818,59.24,345,0.00,2,0.00,2
13089,DeKalb County,Georgia,GA,18,5,757718,398695,168570,59.56,10040,0.00,50,0.36,32
13091,Dodge County,Georgia,GA,0,0,20089,9483,3178,59.24,188,0.00,1,0.00,1
13093,Dooly County,Georgia,GA,0,0,11546,5186,1718,59.24,102,0.00,1,0.00,1
13095,Dougherty County,Georgia,GA,0,0,86825,46551,18890,59.24,1119,0.00,6,0.00,6
13097,Douglas County,Georgia,GA,2,0,145814,75007,30687,54.39,1669,0.00,8,0.25,6
13099,Early County,Georgia,GA,0,0,10813,5704,1941,59.24,115,0.00,1,0.00,1
13101,Echols County,Georgia,GA,0,0,3691,2075,861,59.24,51,0.00,0,0,0
13103,Effingham County,Georgia,GA,0,0,63448,31797,12683,59.24,751,0.00,4,0.00,4
13105,Elbert County,Georgia,GA,0,0,19453,10185,3419,59.24,203,0.00,1,0.00,1
13107,Emanuel County,Georgia,GA,0,0,22739,11343,4099,59.24,243,0.00,1,0.00,1
13109,Evans County,Georgia,GA,0,0,10761,5333,2046,59.24,121,0.00,1,0.00,1
13111,Fannin County,Georgia,GA,0,0,25198,12907,3473,59.24,206,0.00,1,0.00,1
13113,Fayette County,Georgia,GA,1,0,120574,60335,20903,42.72,893,0.00,4,0.25,3
13115,Floyd County,Georgia,GA,0,0,98210,50606,19445,59.24,1152,0.00,6,0.00,6
13117,Forsyth County,Georgia,GA,9,0,260206,123120,50473,45.05,2274,0.00,11,0.82,2
13119,Franklin County,Georgia,GA,0,0,23256,11792,4123,59.24,244,0.00,1,0.00,1
13121,Fulton County,Georgia,GA,25,2,1065334,541810,245643,49.88,12253,0.00,61,0.41,36
13123,Gilmer County,Georgia,GA,0,0,31047,15579,4429,59.24,262,0.00,1,0.00,1
13125,Glascock County,Georgia,GA,0,0,2903,1567,548,59.24,32,0.00,0,0,0
13127,Glynn County,Georgia,GA,0,0,84373,44574,15676,59.24,929,0.00,5,0.00,5
13129,Gordon County,Georgia,GA,0,0,57274,29140,11041,59.24,654,0.00,3,0.00,3
13131,Grady County,Georgia,GA,1,0,26076,13037,4693,59.24,278,0.00,1,1.00,0
13133,Greene County,Georgia,GA,0,0,18461,9255,2661,59.24,158,0.00,1,0.00,1
13135,Gwinnett County,Georgia,GA,10,0,964546,483394,202183,53.25,10766,0.00,54,0.19,44
13137,Habersham County,Georgia,GA,0,0,45767,24143,9381,59.24,556,0.00,3,0.00,3
13139,Hall County,Georgia,GA,4,0,207369,100957,39869,65.36,2606,0.00,13,0.31,9
13141,Hancock County,Georgia,GA,0,0,8652,3906,998,59.24,59,0.00,0,0,0
13143,Haralson County,Georgia,GA,0,0,29685,15018,5434,59.24,322,0.00,2,0.00,2
13145,Harris County,Georgia,GA,0,0,34316,16988,5769,59.24,342,0.00,2,0.00,2
13147,Hart County,Georgia,GA,0,0,25808,12984,4095,59.24,243,0.00,1,0.00,1
13149,Heard County,Georgia,GA,1,1,11440,5754,2119,59.24,126,0.00,1,1.00,0
13151,Henry County,Georgia,GA,0,1,245235,123367,52110,53.2,2772,0.00,14,0.00,14
13153,Houston County,Georgia,GA,0,0,166829,82538,35262,54.51,1922,0.00,10,0.00,10
13155,Irwin County,Georgia,GA,0,0,9615,4422,1609,59.24,95,0.00,0,0,0
13157,Jackson County,Georgia,GA,1,0,73839,37034,14155,59.24,839,0.00,4,0.25,3
13159,Jasper County,Georgia,GA,0,0,14478,7388,2473,59.24,147,0.00,1,0.00,1
13161,Jeff Davis County,Georgia,GA,0,0,14753,7328,2882,59.24,171,0.00,1,0.00,1
13163,Jefferson County,Georgia,GA,0,0,15708,8070,2736,59.24,162,0.00,1,0.00,1
13165,Jenkins County,Georgia,GA,0,0,8693,4439,1376,59.24,82,0.00,0,0,0
13167,Johnson County,Georgia,GA,0,0,9272,3745,1238,59.24,73,0.00,0,0,0
13169,Jones County,Georgia,GA,0,0,28297,14413,5200,59.24,308,0.00,2,0.00,2
13171,Lamar County,Georgia,GA,0,0,18482,9439,3971,59.24,235,0.00,1,0.00,1
13173,Lanier County,Georgia,GA,1,0,9874,5092,2184,59.24,129,0.00,1,1.00,0
13175,Laurens County,Georgia,GA,0,0,49202,25685,9354,59.24,554,0.00,3,0.00,3
13177,Lee County,Georgia,GA,0,0,32547,16163,6236,59.24,369,0.00,2,0.00,2
13179,Liberty County,Georgia,GA,0,0,64334,31794,14416,59.24,854,0.00,4,0.00,4
13181,Lincoln County,Georgia,GA,0,0,7686,3920,1257,59.24,74,0.00,0,0,0
13183,Long County,Georgia,GA,0,0,16398,7896,3306,59.24,196,0.00,1,0.00,1
13185,Lowndes County,Georgia,GA,1,0,119276,60433,28127,59.62,1677,0.00,8,0.13,7
13187,Lumpkin County,Georgia,GA,0,0,33188,16971,7359,59.24,436,0.00,2,0.00,2
13189,McDuffie County,Georgia,GA,0,0,21727,11483,3913,59.24,232,0.00,1,0.00,1
13191,McIntosh County,Georgia,GA,0,0,11291,5600,1541,59.24,91,0.00,0,0,0
13193,Macon County,Georgia,GA,0,0,12330,5753,2081,59.24,123,0.00,1,0.00,1
13195,Madison County,Georgia,GA,0,0,29906,15314,5453,59.24,323,0.00,2,0.00,2
13197,Marion County,Georgia,GA,0,0,7563,3905,1168,59.24,69,0.00,0,0,0
13199,Meriwether County,Georgia,GA,0,0,20659,10682,3683,59.24,218,0.00,1,0.00,1
13201,Miller County,Georgia,GA,0,0,5984,3123,1137,59.24,67,0.00,0,0,0
13205,Mitchell County,Georgia,GA,0,0,21940,10343,3613,59.24,214,0.00,1,0.00,1
13207,Monroe County,Georgia,GA,0,0,27825,13793,4690,59.24,278,0.00,1,0.00,1
13209,Montgomery County,Georgia,GA,0,0,8701,4326,1647,59.24,98,0.00,0,0,0
13211,Morgan County,Georgia,GA,0,0,19694,10018,3543,59.24,210,0.00,1,0.00,1
13213,Murray County,Georgia,GA,0,0,39853,19906,7681,59.24,455,0.00,2,0.00,2
13215,Muscogee County,Georgia,GA,0,0,205617,104601,43421,62.8,2727,0.00,14,0.00,14
13217,Newton County,Georgia,GA,1,0,111262,58466,22975,59.24,1361,0.00,7,0.14,6
13219,Oconee County,Georgia,GA,1,0,41006,20670,7696,59.24,456,0.00,2,0.50,1
13221,Oglethorpe County,Georgia,GA,0,0,14779,7235,2410,59.24,143,0.00,1,0.00,1
13223,Paulding County,Georgia,GA,2,0,173780,84604,36141,50.5,1825,0.00,9,0.22,7
13225,Peach County,Georgia,GA,0,0,27822,14224,5763,59.24,341,0.00,2,0.00,2
13227,Pickens County,Georgia,GA,0,0,32814,16342,5229,59.24,310,0.00,2,0.00,2
13229,Pierce County,Georgia,GA,0,0,19644,9738,3604,59.24,214,0.00,1,0.00,1
13231,Pike County,Georgia,GA,0,0,18754,9506,3717,59.24,220,0.00,1,0.00,1
13233,Polk County,Georgia,GA,0,0,42692,21756,8113,59.24,481,0.00,2,0.00,2
13235,Pulaski County,Georgia,GA,0,0,10001,5540,2479,59.24,147,0.00,1,0.00,1
13237,Putnam County,Georgia,GA,0,0,21870,11422,3176,59.24,188,0.00,1,0.00,1
13239,Quitman County,Georgia,GA,0,0,2249,1089,171,59.24,10,0.00,0,0,0
13241,Rabun County,Georgia,GA,0,0,16731,8524,2494,59.24,148,0.00,1,0.00,1
13243,Randolph County,Georgia,GA,0,0,6503,3485,1121,59.24,66,0.00,0,0,0
13245,Richmond County,Georgia,GA,0,1,205673,105572,43705,63.06,2756,0.00,14,0.00,14
13247,Rockdale County,Georgia,GA,1,0,92983,48993,18265,59.24,1082,0.00,5,0.20,4
13249,Schley County,Georgia,GA,0,0,4622,2390,980,59.24,58,0.00,0,0,0
13251,Screven County,Georgia,GA,0,0,14028,7238,2513,59.24,149,0.00,1,0.00,1
13253,Seminole County,Georgia,GA,0,0,9108,4719,1508,59.24,89,0.00,0,0,0
13255,Spalding County,Georgia,GA,0,0,66722,34518,12705,59.24,753,0.00,4,0.00,4
13257,Stephens County,Georgia,GA,0,0,26641,13821,4949,59.24,293,0.00,1,0.00,1
13259,Stewart County,Georgia,GA,0,0,5347,1664,546,59.24,32,0.00,0,0,0
13261,Sumter County,Georgia,GA,0,0,29690,15712,6240,59.24,370,0.00,2,0.00,2
13263,Talbot County,Georgia,GA,0,0,5837,3024,849,59.24,50,0.00,0,0,0
13265,Taliaferro County,Georgia,GA,0,0,1574,796,245,59.24,15,0.00,0,0,0
13267,Tattnall County,Georgia,GA,0,0,23211,9699,3446,59.24,204,0.00,1,0.00,1
13269,Taylor County,Georgia,GA,0,0,7857,4025,1411,59.24,84,0.00,0,0,0
13271,Telfair County,Georgia,GA,0,0,12860,5319,1821,59.24,108,0.00,1,0.00,1
13273,Terrell County,Georgia,GA,0,0,9102,4552,1526,59.24,90,0.00,0,0,0
13275,Thomas County,Georgia,GA,2,0,45669,23874,8466,59.24,502,0.00,3,0.67,1
13277,Tift County,Georgia,GA,0,0,41148,21083,8472,59.24,502,0.00,3,0.00,3
13279,Toombs County,Georgia,GA,0,0,26956,14294,5207,59.24,308,0.00,2,0.00,2
13281,Towns County,Georgia,GA,0,0,12300,6456,1982,59.24,117,0.00,1,0.00,1
13283,Treutlen County,Georgia,GA,0,0,6410,2824,872,59.24,52,0.00,0,0,0
13285,Troup County,Georgia,GA,1,1,69483,36167,14261,59.24,845,0.00,4,0.25,3
13287,Turner County,Georgia,GA,0,0,8856,4533,1391,59.24,82,0.00,0,0,0
13289,Twiggs County,Georgia,GA,0,0,8034,4037,1180,59.24,70,0.00,0,0,0
13291,Union County,Georgia,GA,0,0,24183,12287,2930,59.24,174,0.00,1,0.00,1
13293,Upson County,Georgia,GA,0,0,27424,14177,5132,59.24,304,0.00,2,0.00,2
13295,Walker County,Georgia,GA,0,0,67772,34298,12021,59.24,712,0.00,4,0.00,4
13297,Walton County,Georgia,GA,1,0,95453,48856,18282,59.24,1083,0.00,5,0.20,4
13299,Ware County,Georgia,GA,0,0,36084,17933,6489,59.24,384,0.00,2,0.00,2
13301,Warren County,Georgia,GA,0,0,5218,2748,847,59.24,50,0.00,0,0,0
13303,Washington County,Georgia,GA,0,0,20052,9769,3280,59.24,194,0.00,1,0.00,1
13305,Wayne County,Georgia,GA,0,0,30118,14881,5338,59.24,316,0.00,2,0.00,2
13307,Webster County,Georgia,GA,0,0,2372,1202,381,59.24,23,0.00,0,0,0
13309,Wheeler County,Georgia,GA,0,0,7568,2428,855,59.24,51,0.00,0,0,0
13311,White County,Georgia,GA,0,0,27886,14104,4522,59.24,268,0.00,1,0.00,1
13313,Whitfield County,Georgia,GA,0,0,102848,51455,20199,60.4,1220,0.00,6,0.00,6
13315,Wilcox County,Georgia,GA,0,0,8841,3399,1079,59.24,64,0.00,0,0,0
13317,Wilkes County,Georgia,GA,0,0,9643,4930,1513,59.24,90,0.00,0,0,0
13319,Wilkinson County,Georgia,GA,0,0,8931,4658,1567,59.24,93,0.00,0,0,0
13321,Worth County,Georgia,GA,0,0,20824,10873,3615,59.24,214,0.00,1,0.00,1
15001,Hawaii County,Hawaii,HI,2,0,202906,100600,34886,59.05,2060,0.00,10,0.20,8
15003,Honolulu County,Hawaii,HI,5,3,1000890,501647,186965,59.2,11068,0.00,55,0.09,50
15005,Kalawao County,Hawaii,HI,0,0,48,22,6,64.27,0,0.00,0,0,0
15007,Kauai County,Hawaii,HI,0,0,73247,36717,12564,64.27,807,0.00,4,0.00,4
15009,Maui County,Hawaii,HI,1,0,164221,82340,29357,57.09,1676,0.00,8,0.13,7
16001,Ada County,Idaho,ID,6,2,511931,241144,102880,49.42,5084,0.00,25,0.24,19
16003,Adams County,Idaho,ID,0,0,4321,2061,548,65.53,36,0.00,0,0,0
16005,Bannock County,Idaho,ID,0,0,86362,43053,18033,65.53,1182,0.00,6,0.00,6
16007,Bear Lake County,Idaho,ID,0,0,6327,3146,1074,65.53,70,0.00,0,0,0
16009,Benewah County,Idaho,ID,0,0,9509,4658,1393,65.53,91,0.00,0,0,0
16011,Bingham County,Idaho,ID,0,0,47540,23719,9161,65.53,600,0.00,3,0.00,3
16013,Blaine County,Idaho,ID,1,0,23868,11491,3728,65.53,244,0.00,1,1.00,0
16015,Boise County,Idaho,ID,1,2,7549,3717,1041,65.53,68,0.00,0,0,-1
16017,Bonner County,Idaho,ID,2,0,46481,23181,6779,65.53,444,0.00,2,1.00,0
16019,Bonneville County,Idaho,ID,0,0,127930,60510,25720,70.76,1820,0.00,9,0.00,9
16021,Boundary County,Idaho,ID,2,0,11966,5947,1892,65.53,124,0.00,1,2.00,-1
16023,Butte County,Idaho,ID,0,0,2573,1243,322,65.53,21,0.00,0,0,0
16025,Camas County,Idaho,ID,1,0,1044,590,230,65.53,15,0.00,0,0,-1
16027,Canyon County,Idaho,ID,3,1,243115,114110,49664,65.56,3256,0.00,16,0.19,13
16029,Caribou County,Idaho,ID,0,0,7003,3445,1294,65.53,85,0.00,0,0,0
16031,Cassia County,Idaho,ID,0,0,24469,11982,4609,65.53,302,0.00,2,0.00,2
16033,Clark County,Idaho,ID,0,0,839,398,179,65.53,12,0.00,0,0,0
16035,Clearwater County,Idaho,ID,0,0,8719,3868,1017,65.53,67,0.00,0,0,0
16037,Custer County,Idaho,ID,1,0,4273,1996,517,65.53,34,0.00,0,0,-1
16039,Elmore County,Idaho,ID,0,0,28396,13379,5474,65.53,359,0.00,2,0.00,2
16041,Franklin County,Idaho,ID,0,0,14036,6677,2599,65.53,170,0.00,1,0.00,1
16043,Fremont County,Idaho,ID,0,0,13370,6390,2396,65.53,157,0.00,1,0.00,1
16045,Gem County,Idaho,ID,0,1,18692,9267,2908,65.53,191,0.00,1,0.00,1
16047,Gooding County,Idaho,ID,0,0,15422,7567,2608,65.53,171,0.00,1,0.00,1
16049,Idaho County,Idaho,ID,1,0,16494,7765,2102,65.53,138,0.00,1,1.00,0
